1,2,1,32,3763.2676,5253150,4628163,3092914,1535248,155976,992,116551,187324,13252,46898,1879561,119351,29476,0,441161,102373
1,2,1,32,3894.0885,3487159,1576973,1110772,466201,232233,48831,205660,82622,24100,10806,102911,66728,32298,0,194339,110245
1,2,1,33,2099.9609,2333445,2977214,2235510,741705,170850,79372,177514,86280,146414,477982,418621,130016,229526,0,228161,90774
1,2,1,33,224.4525,5075658,2127364,1321217,806146,103467,0,138910,107340,22514,55326,170976,129851,12300,0,530823,49712
1,2,1,33,481.3877,4971291,2953239,2371255,581983,182534,174341,197301,391651,107769,113840,418429,179694,59589,0,353590,192517
1,2,1,33,995.3704,3192260,2899243,2063610,835633,261321,28473,125009,167739,72207,427400,234199,180013,43471,0,462441,61338
1,2,1,34,523.174,5987124,2764581,1756398,1008183,217131,13114,24585,174182,13023,82232,349562,110692,117679,0,563535,90662
1,2,1,36,39.8852,1120000,1284410,1204510,79900,95310,79500,0,629000,7200,0,120000,102000,14500,0,145000,12000
1,2,1,38,181.6438,4103105,2311875,1874379,437496,187389,1412,161680,561085,88577,19632,273102,124330,2500,0,426560,28111
1,2,1,39,1219.7716,2740789,2407343,1624632,782711,273196,21721,28359,238300,26543,51508,273931,86946,186531,0,286471,151123
1,2,1,39,1972.5819,3033717,1383540,1122305,261236,197831,50674,15660,76104,20537,33090,237804,101313,11797,0,316225,61270
1,2,1,40,1698.2472,4440267,2792256,2019607,772650,127408,58920,122875,291183,115418,58973,191516,148504,91574,0,351481,461753
1,2,1,40,492.7431,5205039,3132441,2195015,937426,126369,10297,53883,156733,358040,269183,234601,331286,110985,0,388325,155312
1,2,1,41,1237.4181,3839412,2253881,1457482,796399,275230,14964,144495,130502,64363,50278,273643,102852,62905,0,183561,154691
1,2,1,43,3873.4636,1311316,1331681,1217056,114625,206257,2522,45942,340553,80926,32807,88497,99440,32354,0,207209,80549
1,2,1,44,1038.8778,6837456,4030839,2508525,1522314,219652,19590,264965,181843,23644,149208,473140,160414,35465,183731,502035,294838
1,2,1,45,102.1911,5136400,3829010,3163720,665290,451168,12050,370300,199670,6770,590400,279300,181510,370430,0,521100,181022
1,2,1,45,6472.3329,3428098,2621652,1856612,765041,180335,60355,98953,202963,43204,72919,396670,168893,11646,0,478382,142290
1,2,1,46,1084.4014,4351492,3592096,2404718,1187378,484541,15840,92573,525135,63885,31639,178524,229073,39359,266758,345333,132058
1,2,1,46,179.7291,10258187,4201021,2541993,1659028,213329,0,675923,150594,0,0,225359,71553,411098,0,689822,104316
1,2,1,46,220.0335,3544616,8319495,7478121,841374,273499,98614,56447,87931,37402,75094,5987150,102765,63658,0,493516,202044
1,2,1,46,472.6463,4067063,1723395,1373262,350133,232139,2296,943,59662,20991,14351,378249,144252,18888,0,378222,123269
1,2,1,46,743.643,3182471,1472236,1004505,467731,74425,51073,37391,148262,0,572,221024,67870,24926,0,329543,49420
1,2,1,47,404.5224,3883413,2881603,2191801,689802,194242,17887,111155,414906,33085,70449,193859,253208,59587,0,610998,232426
1,2,1,48,1578.8227,2570640,1328843,1119511,209331,148964,105941,14971,86635,4941,103478,70348,59318,296795,0,166983,61138
1,2,1,48,890.4959,3405705,2302636,1578965,723671,210215,25003,59732,163676,10780,140640,259122,162734,54097,0,338562,154403
1,2,1,49,1517.8667,1215297,1076104,854876,221228,194827,25605,43929,265395,7900,17093,45938,45407,97920,0,84808,26053
1,2,1,49,420.353,3035005,3025044,1965905,1059139,245847,65162,173535,323963,273449,127742,177116,105138,37105,0,154742,282107
1,2,1,50,1683.2854,5397709,4255885,2532139,1723746,220429,10003,170884,290425,76630,20223,194660,185621,580085,421800,157163,204214
1,2,1,50,2206.4523,2510383,1757193,1400963,356230,392128,99721,13007,101193,46055,59847,90574,16056,16331,0,513846,52205
1,2,1,50,373.3129,2523868,2752725,1990646,762079,320500,801,47949,146547,23008,230073,96179,156125,71620,508981,225880,162982
1,2,1,51,1375.1001,9434783,6919890,1669617,5250273,129121,0,38047,483001,12643,192341,290635,166032,113030,0,103994,140774
1,2,1,51,179.2674,528209,769725,737773,31953,169943,42292,0,210442,1340,110983,19819,71198,15277,0,65213,31265
1,2,1,52,275.9851,5876332,3409321,1545614,1863707,306372,117520,4597,308849,11196,10339,152996,239545,40251,0,214311,139640
1,2,1,52,563.8215,6541134,3885521,2197406,1688115,451648,745,232575,259350,35387,37599,110826,190286,291922,371036,172325,43707
1,2,1,53,3054.8185,4935407,6148751,4561461,1587290,612420,2233,66873,2729487,58297,158154,215190,156832,88727,0,361829,111420
1,2,1,53,359.8064,2366134,2440518,2258448,182070,31349,108656,47639,650027,30619,46165,104455,137525,142956,660496,134500,164061
1,2,1,53,900.0963,938354,774741,627269,147472,78847,73495,41546,55816,7014,48756,159155,49235,17568,0,59570,36267
1,2,1,54,1584.5268,2709918,1958561,1358396,600165,166209,110450,78096,159142,60651,26236,72880,87995,9270,0,442745,144722
1,2,1,54,4260.0132,2516171,1918827,1110876,807951,95729,59950,40645,386142,8441,56690,53816,153001,14920,0,217468,24074
1,2,1,54,4292.9711,2963360,1447396,1332384,115012,174339,83718,61556,460821,32332,3028,93971,126720,12992,0,209243,73664
1,2,1,54,4711.8722,3903247,3480661,2694000,786661,153260,45126,98644,1193590,27942,53194,87131,111813,132661,54016,232590,504033
1,2,1,55,248.9812,2273263,1311328,936856,374473,105726,0,18181,290243,9461,11056,156908,97496,87943,0,54464,105379
1,2,1,55,4309.4269,1478326,1166133,873219,292915,186666,1078,15944,92454,12104,140877,107544,94128,14852,0,79862,127711
1,2,1,56,1385.1763,5938500,5486491,3180961,2305530,228467,1056,83720,241127,340965,190443,432034,171534,56781,426071,808673,200090
1,2,1,56,4309.4269,1780296,1837370,1360884,476486,204573,84980,97094,135956,28882,177561,95578,56671,57478,0,352227,69883
1,2,1,58,1208.1715,3535531,2861250,1942921,918329,237934,116799,108841,189807,19077,19359,129157,266855,110060,299804,278147,167082
1,2,1,58,1743.2336,7634526,6257291,5070616,1186675,429064,4032,627418,250433,537535,543460,896495,141906,141754,1736,357164,1139618
1,2,1,60,1782.516,2500000,894793,655517,239276,147926,5856,66860,80184,14366,2664,155770,83831,11300,0,39108,47649
1,2,1,60,1929.4922,5039841,3036528,1753031,1283497,278705,2280,315855,215751,75322,78322,77198,120644,36405,0,335580,216970
1,2,1,60,3436.3397,2469191,2867966,2132639,735327,562352,106670,124706,271175,25070,186884,176834,161936,84755,0,316323,115934
1,2,1,61,1065.7653,4531686,2743541,2013561,729980,263205,1210,144829,129240,285229,26277,381299,110578,218489,0,301028,152176
1,2,1,61,1549.9496,1474684,1759714,1470160,289555,211149,35705,15733,588483,15802,187939,67321,97610,122519,0,54078,73820
1,2,1,61,328.7804,7229984,6418573,5133729,1284844,437506,56550,273234,424657,1051938,76448,721006,115608,70164,0,338603,1568015
1,2,1,61,53.0643,2882000,1394560,1375140,19420,268000,139000,1000,72500,29800,38600,384500,64930,10200,0,317500,49110
1,2,1,61,586.924,4124782,2436304,1877518,558786,381543,131047,144614,132808,33995,234276,189355,110163,82277,0,167338,270101
1,2,1,62,1032.4183,2338709,2144342,1975801,168541,283275,75664,85394,372599,10644,56540,217346,190325,39890,0,545023,99102
1,2,1,62,994.3346,2487647,1404322,1188823,215500,333870,12280,62053,169920,18043,197488,188936,977,29504,0,57975,117777
1,2,1,63,1128.3442,1312053,4272632,4015541,257092,418854,12205,53779,2599061,348268,210122,109734,33566,48977,0,134737,46238
1,2,1,63,1833.8678,2551012,1621648,1558975,62673,90699,32788,60624,699223,898,3361,95667,119900,22002,0,301387,132426
1,2,1,63,228.0012,1921670,1672814,1558440,114373,645769,7617,18580,309663,2000,70955,229993,79072,11331,0,174464,8997
1,2,1,64,1584.5268,3692693,3757521,1987314,1770207,271358,287,50105,210654,26663,729733,301124,143943,25287,0,141633,86527
1,2,1,64,2151.3681,952824,1712396,1319122,393273,161675,78037,62818,123672,49778,232031,63755,87010,24613,0,386720,49013
1,2,1,64,4451.1013,3352676,1915486,1297864,617623,297852,40500,104577,262760,31194,102706,39585,111546,51078,0,168754,87313
1,2,1,66,1196.3608,2603075,1330354,1250901,79453,185518,20425,48319,187038,227454,188185,118066,99467,23662,0,91851,60916
1,2,1,66,496.6911,1961383,4776855,4119751,657104,198367,1123,78117,69477,23165,40348,3425310,69164,66623,0,63144,84912
1,2,1,67,238.0324,814835,537577,344389,193187,60985,0,30939,134476,751,69782,0,37873,2500,0,0,7083
1,2,1,68,1386.7602,3444974,2311044,1810984,500060,401703,34217,93539,116650,207164,267880,60962,17264,44184,48089,201723,317608
1,2,1,68,1530.3535,1727201,1529907,1142622,387285,291013,15912,11189,295695,47054,125027,112288,65941,37307,0,74271,66924
1,2,1,68,1566.1321,2233071,1738682,1516511,222171,322787,13121,137714,557909,107392,126530,46679,29185,44769,0,54949,75476
1,2,1,69,3184.1593,3470615,3725234,3342841,382393,308461,454,17511,2697053,3229,172195,47919,22956,6482,0,16089,50494
1,2,1,69,707.5979,652720,846325,815782,30543,183845,1372,4743,288580,15583,65626,100412,48535,39470,0,40055,27561
1,2,1,70,327.0473,2455843,1699564,1130811,568753,210580,10184,6115,184975,119679,177359,84459,39623,105125,0,72299,120413
1,2,1,70,4276.5176,483698,495606,329879,165727,95220,403,6827,71361,5421,32601,67838,6872,12664,0,17369,13301
1,2,1,74,1189.8775,1049492,868576,771495,97080,134337,6421,8865,149330,22551,175741,111801,37153,26799,0,58198,40300
1,2,1,75,7028.0306,1813615,564718,417069,147649,134846,21607,3877,91580,9488,27024,50000,50177,2500,0,6769,19200
1,2,2,31,2048.1533,1755014,1484318,1222717,261601,96743,19103,141805,206547,75221,16388,80411,169498,49183,0,229752,138067
1,2,2,35,1007.9334,5006771,2120357,1182039,938318,188962,0,165606,111209,28790,127609,72606,68026,73580,0,154011,191639
1,2,2,36,640.0944,2836168,3171574,3047287,124287,285625,0,503968,181947,29570,63443,207959,91631,153477,947862,392591,189215
1,2,2,37,2212.6623,656758,1005110,893716,111394,178326,30840,5311,309626,4831,3118,158795,94165,46799,0,17034,44873
1,2,2,42,746.5061,2333169,1611945,1417444,194501,298111,22311,111971,92378,6036,33261,67890,69871,79498,235617,279572,120929
1,2,2,43,1804.7246,2478213,2488663,2113643,375020,242662,589,252227,166132,82655,69785,150334,126297,156078,338803,274131,253948
1,2,2,44,607.2956,2932604,3054045,2121004,933041,216098,14875,112055,196349,71785,148083,204416,213332,47578,618656,181076,96701
1,2,2,46,1006.3582,2364858,2304311,2282794,21517,266939,3523,212716,537445,80650,25527,173242,181949,47396,356017,215418,181972
1,2,2,48,269.2222,2016901,1549364,1394285,155079,347245,3834,86911,233293,48834,5377,106498,154350,30819,0,183596,193529
1,2,2,48,555.0003,1818296,2003249,1723311,279938,191725,1153,66875,97282,11531,599654,74309,192128,19201,285873,84572,99007
1,2,2,50,1841.152,2992521,1588142,1025384,562759,140342,0,63974,92904,142965,89036,63712,98604,23645,0,221702,88501
1,2,2,50,855.1709,3065909,3205888,2408516,797372,196565,29903,41534,785019,22387,29623,77771,103032,25455,921698,96442,79089
1,2,2,51,1074.8362,2932565,3495081,3178902,316179,336670,76900,180223,549497,97085,390128,710773,133021,412321,0,225484,66798
1,2,2,52,1221.3761,1711486,3231355,2915363,315991,233191,25444,488590,302394,159615,108354,256929,224309,107879,443582,390884,174192
1,2,2,54,1265.9185,2007306,1591401,1478603,112798,199016,19730,70149,404559,7417,242046,35985,45462,19153,0,366830,68257
1,2,2,56,220.4521,5990969,2595924,1761534,834390,354990,5161,126259,252340,41886,59397,204941,152442,53189,0,296982,213948
1,2,2,57,1284.0531,2570873,1916211,1396169,520042,152902,8349,54107,803761,3977,145611,89046,28146,12709,0,19632,77929
1,2,2,57,652.1986,3687732,2034471,1233288,801183,147578,368,83403,32793,24979,111250,101200,169157,53184,38587,262002,208788
1,2,2,58,1626.9725,2171947,2453631,1747338,706293,376331,1507,16824,228839,29518,365598,105973,98572,120964,0,152333,250881
1,2,2,58,1952.6883,1749279,1092396,921786,170610,468287,0,25991,117725,19369,8002,28478,46504,21410,0,116314,69705
1,2,2,58,355.6868,1390104,931954,866344,65610,272931,46756,38740,233070,20120,0,62025,52000,25731,0,25496,89475
1,2,2,58,725.9989,1676886,873407,681428,191979,205800,14350,19073,125322,2472,61434,102102,51623,14408,0,21277,63567
1,2,2,59,1437.2609,2164802,1798784,1524086,274698,495103,58016,33758,73497,84285,54609,350978,66857,36503,0,240063,30416
1,2,2,59,1676.74,1849199,983138,859792,123346,133602,1024,34625,129215,16449,36256,164726,25249,19492,0,203072,96081
1,2,2,60,1277.3333,1502325,1043224,685781,357442,279264,1244,27639,123757,50491,105701,22353,6426,14147,0,32442,22317
1,2,2,62,352.2364,1260000,758930,618930,140000,358440,3450,21000,110420,0,0,32000,27500,26120,0,35000,5000
1,2,2,62,957.3107,1298781,1382448,1161780,220668,283154,1733,36781,283342,131173,151340,113289,30552,31464,0,23926,75027
1,2,2,63,316.761,2094888,1725775,1502727,223047,318409,10447,272074,39460,30557,90195,78555,165368,89375,0,255217,153071
1,2,2,65,1001.3016,2010809,1053969,843598,210371,207144,28463,4355,198122,12447,84473,16876,70085,20057,0,72105,129471
1,2,2,67,1001.3016,1121044,1342919,1276258,66661,226975,1750,95122,264908,161995,239733,53347,77226,38778,0,79598,36827
1,3,1,27,855.4017,3053273,2925969,2459736,466233,332293,3308,222313,220028,276726,240389,210365,185868,90934,13322,263851,400339
1,3,1,28,2049.5798,3095734,1818098,1472388,345709,196968,8819,42532,128682,222729,48977,214610,219881,65095,0,257291,66804
1,3,1,30,7113.114,5914169,4104438,3105635,998803,302810,16783,782901,192813,249469,235891,229271,154053,116610,0,288063,536972
1,3,1,30,802.9544,2518685,2278898,2139042,139856,282785,9183,277792,349086,121034,205514,163485,100041,101022,0,407557,121544
1,3,1,30,875.2855,1999795,2024071,1633858,390213,173661,30313,55902,197684,268811,116126,302395,103177,33793,0,185013,166984
1,3,1,31,1007.4799,6116597,5979482,5048305,931177,572604,3006,248096,199698,313020,145662,2246636,190488,81451,0,480895,566749
1,3,1,31,1205.3886,5136847,3068826,2318404,750423,180972,48147,153219,755978,59707,207014,132181,145373,210757,8301,267520,149235
1,3,1,31,1528.268,2347458,1611597,1599088,12509,319357,153006,37891,451355,13871,13647,4992,119206,205225,0,241051,39490
1,3,1,31,3009.3947,6782482,3616918,2563657,1053260,318385,1844,69507,139641,133039,531440,168442,94921,94565,22034,390891,598948
1,3,1,31,3073.5236,6993510,4756329,3649843,1106487,425170,16135,310740,207032,91798,289147,335279,163373,315479,119965,734063,641663
1,3,1,31,666.1219,3881734,2756961,2092720,664241,167593,28687,304184,441438,9901,93394,120443,200130,193378,0,185132,348440
1,3,1,32,1775.096,3521626,3109070,2404676,704394,281923,13632,168165,129488,106986,69501,238272,144805,253711,282930,398687,316577
1,3,1,32,6591.2776,4199690,2906854,2245311,661543,222246,8810,182543,172521,235519,261547,205011,161424,100940,134459,279837,280454
1,3,1,32,799.6981,2614832,2943850,2529584,414266,421238,8658,111539,147626,69486,982892,183704,149525,66445,0,191549,196923
1,3,1,33,1449.8588,3837204,2431942,1608760,823182,346077,72638,64073,157870,183598,43821,217044,150908,51576,66684,150130,104340
1,3,1,33,1661.8621,6299335,2442333,1375326,1067008,172861,132,356415,149982,21203,51418,188740,64710,29451,0,204599,135815
1,3,1,33,355.1176,2305028,2388529,2110595,277935,199019,83227,44578,462269,23802,12821,103206,108448,436505,0,207977,428744
1,3,1,33,500.8174,2611154,1845182,1419332,425850,183080,59413,177335,191217,13949,69959,161511,133022,75565,0,261675,92606
1,3,1,33,5139.1296,2494563,2080426,1467054,613372,206008,1098,87132,142217,27741,192659,200640,112492,117752,0,267721,111592
1,3,1,33,837.5006,2945227,2073808,1510016,563792,313919,0,49013,297912,80663,118644,118957,114836,23637,0,240639,151797
1,3,1,34,1897.9627,4105234,3362348,2396905,965443,393471,37305,208620,152535,105381,236015,183163,104105,204477,41031,520351,210452
1,3,1,34,3856.1842,4405111,3527575,3065162,462413,272677,8600,136013,1394274,66233,114356,261440,114471,128574,57686,339645,171193
1,3,1,34,407.1618,3885265,3870970,2411088,1459883,331141,129585,166926,176302,120056,80223,490049,86980,161621,0,363142,305064
1,3,1,34,575.06,5110050,2099549,1286931,812618,162026,0,26919,227589,51831,0,156270,117914,137138,0,338082,69163
1,3,1,34,808.2118,6251483,3195821,1751524,1444297,220391,15164,96477,172616,51337,59451,353511,134895,86845,139871,246272,174694
1,3,1,35,2462.4095,5849144,4456922,3629044,827878,340677,15017,641469,182057,441215,69990,313389,175700,295165,161102,483752,509510
1,3,1,35,3856.1842,5612103,3094902,2127553,967349,327169,14106,205150,197972,148098,73799,282331,197364,219205,8310,238329,215720
1,3,1,35,4306.1467,4247154,2248913,1744934,503979,230878,357,188331,364040,108931,46831,346448,80974,32961,0,206024,139159
1,3,1,35,6738.7214,9275220,4310103,3004219,1305884,201769,2583,211591,289291,165018,303160,548268,226286,424666,0,379141,252446
1,3,1,36,1118.5814,5179584,5098453,4164674,933779,355363,82255,261063,1394574,316254,366210,381514,86958,97686,29628,358567,434602
1,3,1,36,1618.5981,3334296,1850193,1335279,514914,219123,79171,38616,116514,117679,65124,115183,46853,8342,0,470842,57831
1,3,1,36,3284.7956,4820213,4243118,3064651,1178467,461314,23407,142621,257691,184057,519262,490124,202873,144689,66328,326981,245305
1,3,1,36,585.4552,3065461,2989749,2696602,293147,318572,65873,43995,356477,103245,212136,408190,116624,505908,0,430601,134982
1,3,1,36,786.7501,4812919,4410978,3678429,732549,243060,8304,206334,303027,60520,1171250,353193,176843,140290,200762,611472,203373
1,3,1,37,176.3632,2296550,2826225,2399355,426870,194350,0,521700,195440,200,57700,552000,167600,91400,0,254100,364865
1,3,1,37,72.8313,4158000,3434460,2638570,795890,161290,0,204000,358020,44600,138200,126500,96320,1046900,0,319200,143540
1,3,1,38,3493.7524,4142775,2230924,1428238,802685,241428,15477,69399,137123,95111,43210,241376,140470,22894,0,202785,218965
1,3,1,38,3744.2081,4895372,3117805,2708124,409681,321883,11934,301373,160783,30853,60855,287971,152175,112033,405955,344091,518218
1,3,1,38,534.3798,2064750,1292213,1139219,152994,248727,442,141041,101919,20876,58589,125147,59567,21705,0,294154,67050
1,3,1,38,979.9107,9576396,3786833,2621337,1165496,71891,0,84570,273725,3290,198510,633950,108642,199874,0,110972,935911
1,3,1,39,2469.2286,3315519,2403043,1633520,769523,139202,2972,121165,143486,144993,20054,233334,209371,54003,301077,185140,78723
1,3,1,39,743.8653,7274044,3510357,2318946,1191411,252306,622,131706,232721,27810,123038,438066,157317,101395,473380,229799,150786
1,3,1,40,1192.7658,2602357,2752689,2299103,453586,388232,44012,117357,159227,60169,98874,371210,131394,447582,2901,324638,153507
1,3,1,40,3856.1842,5516194,4754291,3803053,951239,562500,84843,339190,728079,87244,85942,386101,119751,366756,252571,450588,339488
1,3,1,41,2087.9022,1973961,1806027,1618187,187839,408178,27147,48350,130730,13760,107226,280623,132481,22505,0,360848,86339
1,3,1,41,5139.1296,4266405,4099446,3409201,690245,495841,9763,276912,363676,226436,48627,228779,129415,147832,613888,713598,154434
1,3,1,42,1412.1242,4415946,3480311,2140410,1339901,609347,11125,254557,131531,44158,30234,110643,161770,40973,431888,133261,180923
1,3,1,42,2257.0222,4214843,3377508,2754487,623022,281836,16683,131154,232400,310635,106210,206290,108467,113328,396986,655057,195442
1,3,1,42,785.5031,6822161,7283976,5518303,1765673,561097,83185,455253,278040,1839701,263073,672932,226133,80185,77876,677413,303416
1,3,1,43,1415.68,5853998,6572970,5111185,1461785,443343,60408,135714,1362325,278270,207135,1154555,97382,186686,741842,275437,168088
1,3,1,43,3472.659,2680000,1876654,1438816,437839,287450,116912,35235,81513,17838,59391,69045,179543,47904,0,519035,24949
1,3,1,43,4638.8515,3067081,2085983,1783922,302061,261768,23005,148985,125728,91026,67202,81052,206442,85317,339736,138169,215493
1,3,1,43,5101.1716,6029681,4522222,3060283,1461940,306533,28030,136894,186305,50279,15160,705239,176693,134463,636924,441600,242162
1,3,1,43,907.8558,2257488,1321537,1072212,249325,255024,4929,138367,68064,179335,59354,90595,43758,13613,0,166769,52403
1,3,1,43,916.5697,2072376,2269966,1991647,278320,285836,33353,33678,66351,109865,408600,67801,115983,27309,344707,463702,34462
1,3,1,44,1628.3392,5718402,2917238,2242510,674727,477207,9939,129601,94287,42128,118693,198885,108159,44361,502791,442307,74151
1,3,1,44,507.1373,5350137,3640735,2134030,1506704,113067,152881,99619,148110,7120,173011,195017,150717,350001,394348,171393,178748
1,3,1,45,1420.6034,3039393,2369195,1883475,485720,274235,189604,201320,62322,8613,40249,470069,155220,52173,0,346879,82791
1,3,1,45,1447.9411,5429296,4665678,2981148,1684530,574010,9095,98672,177906,46044,64186,403601,262438,183757,541244,391467,228728
1,3,1,45,299.1284,9480000,5622034,2854724,2767310,387030,0,314000,237990,127080,25900,100000,277730,182000,0,223000,979994
1,3,1,45,416.4045,8275701,5309137,3797281,1511856,437202,55328,90180,342369,79121,654050,484748,119688,69729,719766,423053,322049
1,3,1,45,695.0067,3852006,2976187,2424177,552011,708963,16331,124384,298982,110880,114905,241696,74421,73133,151330,316538,192616
1,3,1,46,1772.1136,2516744,2564445,2153389,411056,193492,19373,132685,329901,24233,116421,197474,151919,179477,179791,490848,137775
1,3,1,46,397.1158,8558855,4353827,2844885,1508942,351172,908,119685,117255,136864,76477,691166,139957,35060,458771,487181,230389
1,3,1,48,1283.2214,20435787,12140851,6982839,5158013,841956,0,388710,196062,1196176,40919,383737,258560,901651,1373377,757060,644631
1,3,1,48,1424.0547,10998226,8522159,5483930,3038229,431911,34121,245735,209648,77938,620978,1809460,212593,265084,355012,714589,506862
1,3,1,48,1466.0672,6730644,5911284,3128423,2782861,371323,7656,115189,519890,22516,561220,281841,215924,103015,443771,273911,212167
1,3,1,48,582.2004,2125757,2966443,2926483,39960,222162,0,39113,169493,17881,789465,281612,182473,547123,200000,434232,42928
1,3,1,48,5871.8501,3169534,3271944,3042332,229611,631880,1814,263569,667764,88151,282217,51127,243811,50570,314151,246832,200446
1,3,1,50,1298.3081,2919184,1698959,1472577,226382,234501,39677,33562,122359,52959,22525,108498,178671,42199,300000,229899,107726
